date,g,f,m,i,p,ticker
6/25/2014,0.174,0.854,0.062,0.656,81.8537,WDC
6/26/2014,0.174,0.854,0.066,0.654,81.8092,WDC
6/27/2014,0.164,0.854,0.058,0.654,82.7084,WDC
6/30/2014,0.166,0.856,0.062,0.652,82.1742,WDC
7/1/2014,0.166,0.854,0.058,0.654,84.0973,WDC
7/2/2014,0.166,0.854,0.066,0.652,85.3971,WDC
7/3/2014,0.166,0.854,0.07,0.65,85.9491,WDC
7/4/2014,0.166,0.854,0.07,0.65,85.9491,WDC
7/7/2014,0.168,0.854,0.068,0.652,85.2279,WDC
7/8/2014,0.166,0.85,0.062,0.652,84.0082,WDC
7/9/2014,0.168,0.85,0.058,0.652,83.9548,WDC
7/10/2014,0.168,0.85,0.058,0.654,84.943,WDC
7/11/2014,0.166,0.85,0.06,0.652,87.0441,WDC
7/14/2014,0.164,0.85,0.068,0.648,87.6317,WDC
7/15/2014,0.166,0.848,0.07,0.648,87.881,WDC
7/16/2014,0.162,0.848,0.072,0.646,90.1246,WDC
7/17/2014,0.162,0.85,0.082,0.644,87.3825,WDC
7/18/2014,0.16,0.85,0.07,0.646,88.5487,WDC
7/21/2014,0.162,0.848,0.072,0.646,88.1659,WDC
7/22/2014,0.16,0.852,0.072,0.646,89.172,WDC
7/23/2014,0.158,0.852,0.074,0.646,88.6734,WDC
7/24/2014,0.158,0.852,0.07,0.646,88.6734,WDC
7/25/2014,0.15,0.85,0.068,0.644,88.4597,WDC
7/28/2014,0.152,0.852,0.07,0.644,89.7506,WDC
7/29/2014,0.154,0.854,0.08,0.642,89.7328,WDC
7/30/2014,0.154,0.852,0.08,0.642,90.0712,WDC
7/31/2014,0.154,0.848,0.084,0.64,88.9315,WDC
8/1/2014,0.152,0.838,0.11,0.626,89.2966,WDC
8/4/2014,0.156,0.838,0.114,0.626,90.8991,WDC
8/5/2014,0.154,0.838,0.12,0.624,90.4985,WDC
8/6/2014,0.15,0.84,0.12,0.622,90.7033,WDC
8/7/2014,0.15,0.842,0.122,0.624,90.454,WDC
8/8/2014,0.15,0.842,0.12,0.624,90.1869,WDC
8/11/2014,0.15,0.842,0.104,0.628,89.8664,WDC
8/12/2014,0.148,0.842,0.102,0.628,88.5933,WDC
8/13/2014,0.146,0.842,0.096,0.63,89.3856,WDC
8/14/2014,0.146,0.844,0.1,0.63,89.35,WDC
8/15/2014,0.148,0.844,0.1,0.63,89.5815,WDC
8/18/2014,0.146,0.848,0.1,0.632,89.7774,WDC
8/19/2014,0.146,0.848,0.096,0.632,89.0384,WDC
8/20/2014,0.144,0.848,0.092,0.632,89.2432,WDC
8/21/2014,0.146,0.848,0.094,0.634,89.6527,WDC
8/22/2014,0.146,0.848,0.092,0.634,89.9198,WDC
8/25/2014,0.142,0.848,0.094,0.632,90.73,WDC
8/26/2014,0.142,0.848,0.096,0.632,90.7656,WDC
8/27/2014,0.142,0.848,0.094,0.632,91.4422,WDC
8/28/2014,0.142,0.848,0.098,0.63,90.8724,WDC
8/29/2014,0.142,0.848,0.094,0.632,91.7093,WDC
9/1/2014,0.142,0.848,0.1,0.63,91.7093,WDC
9/2/2014,0.142,0.848,0.1,0.63,90.8101,WDC
9/3/2014,0.144,0.844,0.08,0.636,90.5786,WDC
9/4/2014,0.146,0.844,0.078,0.638,89.8753,WDC
9/5/2014,0.144,0.844,0.08,0.636,89.8486,WDC
9/8/2014,0.144,0.844,0.076,0.638,89.4212,WDC
9/9/2014,0.144,0.844,0.082,0.636,88.896,WDC
9/10/2014,0.144,0.846,0.078,0.636,88.9316,WDC
9/11/2014,0.142,0.844,0.078,0.636,89.0829,WDC
9/12/2014,0.14,0.842,0.086,0.632,88.9316,WDC
9/15/2014,0.14,0.842,0.078,0.634,86.8483,WDC
9/16/2014,0.14,0.842,0.07,0.638,87.3379,WDC
9/17/2014,0.14,0.842,0.074,0.636,87.0887,WDC
9/18/2014,0.14,0.842,0.072,0.636,88.6556,WDC
9/19/2014,0.142,0.842,0.078,0.634,87.7119,WDC
9/22/2014,0.142,0.842,0.076,0.636,87.427,WDC
9/23/2014,0.142,0.842,0.08,0.634,86.3764,WDC
9/24/2014,0.142,0.84,0.076,0.636,87.5605,WDC
9/25/2014,0.14,0.84,0.078,0.634,85.6375,WDC
9/26/2014,0.14,0.842,0.072,0.636,86.6168,WDC
9/29/2014,0.138,0.84,0.07,0.636,85.6909,WDC
9/30/2014,0.138,0.84,0.076,0.634,86.6435,WDC
10/1/2014,0.138,0.84,0.084,0.632,84.5516,WDC
10/2/2014,0.14,0.84,0.074,0.636,85.0254,WDC
10/3/2014,0.138,0.84,0.074,0.634,85.2847,WDC
10/6/2014,0.106,0.832,0.034,0.634,84.6589,WDC
10/7/2014,0.104,0.832,0.032,0.634,83.4163,WDC
10/8/2014,0.104,0.834,0.032,0.636,85.5171,WDC
10/9/2014,0.104,0.834,0.034,0.636,83.4878,WDC
10/10/2014,0.106,0.834,0.04,0.634,80.8685,WDC
10/13/2014,0.108,0.834,0.038,0.634,77.3015,WDC
10/14/2014,0.112,0.836,0.034,0.638,76.7651,WDC
10/15/2014,0.112,0.834,0.032,0.638,76.0768,WDC
10/16/2014,0.112,0.834,0.032,0.638,76.5059,WDC
10/17/2014,0.112,0.836,0.032,0.638,77.6323,WDC
10/20/2014,0.112,0.838,0.032,0.638,78.5173,WDC
10/21/2014,0.112,0.84,0.032,0.64,81.0651,WDC
10/22/2014,0.112,0.838,0.034,0.638,79.8046,WDC
10/23/2014,0.112,0.838,0.034,0.638,80.9847,WDC
10/24/2014,0.112,0.838,0.036,0.638,81.9591,WDC
10/27/2014,0.11,0.838,0.034,0.638,83.0944,WDC
10/28/2014,0.114,0.838,0.038,0.638,83.2107,WDC
10/29/2014,0.114,0.838,0.036,0.638,85.6333,WDC
10/30/2014,0.116,0.846,0.042,0.64,85.0969,WDC
10/31/2014,0.116,0.844,0.046,0.638,87.9398,WDC
11/3/2014,0.114,0.844,0.048,0.636,90.0674,WDC
11/4/2014,0.112,0.842,0.052,0.634,89.3969,WDC
11/5/2014,0.112,0.844,0.054,0.634,90.5412,WDC
11/6/2014,0.112,0.846,0.05,0.636,87.4883,WDC
11/7/2014,0.112,0.846,0.054,0.634,87.3408,WDC
11/10/2014,0.11,0.848,0.05,0.636,87.2872,WDC
11/11/2014,0.108,0.848,0.05,0.636,86.6703,WDC
11/12/2014,0.11,0.848,0.048,0.636,87.2782,WDC
11/13/2014,0.112,0.848,0.048,0.638,87.457,WDC
11/14/2014,0.112,0.846,0.052,0.636,87.9755,WDC
11/17/2014,0.112,0.846,0.05,0.636,88.0917,WDC
11/18/2014,0.11,0.844,0.044,0.636,89.7456,WDC
11/19/2014,0.108,0.844,0.044,0.636,89.312,WDC
11/20/2014,0.106,0.846,0.044,0.636,90.9793,WDC
11/21/2014,0.106,0.844,0.046,0.634,90.9167,WDC
11/24/2014,0.106,0.844,0.046,0.636,91.8643,WDC
11/25/2014,0.106,0.846,0.048,0.634,91.7481,WDC
11/26/2014,0.106,0.846,0.052,0.634,92.6778,WDC
11/27/2014,0.106,0.848,0.052,0.634,92.6778,WDC
11/28/2014,0.106,0.848,0.054,0.634,92.3202,WDC
12/1/2014,0.106,0.848,0.056,0.632,91.319,WDC
12/2/2014,0.106,0.848,0.058,0.632,91.8285,WDC
12/3/2014,0.108,0.848,0.058,0.632,92.204,WDC
12/4/2014,0.106,0.848,0.056,0.632,92.7225,WDC
12/5/2014,0.106,0.848,0.058,0.632,93.9294,WDC
12/8/2014,0.108,0.848,0.056,0.634,93.9115,WDC
12/9/2014,0.108,0.848,0.062,0.632,96.3699,WDC
12/10/2014,0.108,0.848,0.066,0.63,95.8603,WDC
12/11/2014,0.11,0.848,0.07,0.628,96.5844,WDC
12/12/2014,0.11,0.848,0.076,0.628,94.43,WDC
12/15/2014,0.11,0.848,0.074,0.628,94.2244,WDC
12/16/2014,0.11,0.848,0.076,0.628,93.4108,WDC
12/17/2014,0.116,0.848,0.07,0.632,96.504,WDC
12/18/2014,0.114,0.844,0.068,0.63,100.4464,WDC
12/19/2014,0.11,0.842,0.084,0.624,101.8052,WDC
12/22/2014,0.112,0.842,0.084,0.622,102.1628,WDC
12/23/2014,0.112,0.842,0.084,0.624,101.2823,WDC
12/24/2014,0.112,0.844,0.078,0.626,101.1169,WDC
12/25/2014,0.112,0.844,0.078,0.626,101.1169,WDC
12/26/2014,0.112,0.844,0.078,0.626,101.099,WDC
12/29/2014,0.112,0.844,0.078,0.626,101.0498,WDC
12/30/2014,0.112,0.844,0.078,0.626,100.7583,WDC
12/31/2014,0.112,0.844,0.08,0.626,99.3139,WDC
1/1/2015,0.112,0.844,0.076,0.626,99.3139,WDC
1/2/2015,0.112,0.844,0.076,0.626,99.0716,WDC
1/5/2015,0.114,0.844,0.074,0.628,97.7618,WDC
1/6/2015,0.114,0.844,0.072,0.628,95.5818,WDC
1/7/2015,0.114,0.846,0.066,0.632,97.0172,WDC
1/8/2015,0.112,0.846,0.066,0.63,99.0268,WDC
1/9/2015,0.116,0.846,0.076,0.628,100.6775,WDC
1/12/2015,0.116,0.846,0.076,0.628,98.973,WDC
1/13/2015,0.116,0.846,0.074,0.63,98.1296,WDC
1/14/2015,0.114,0.844,0.072,0.63,97.5824,WDC
1/15/2015,0.116,0.844,0.072,0.63,93.931,WDC
1/16/2015,0.116,0.846,0.056,0.636,95.4292,WDC
1/19/2015,0.116,0.844,0.056,0.634,95.4292,WDC
1/20/2015,0.116,0.844,0.058,0.634,95.6266,WDC
1/21/2015,0.116,0.846,0.058,0.634,95.6625,WDC
1/22/2015,0.118,0.846,0.056,0.636,94.4603,WDC
1/23/2015,0.118,0.846,0.046,0.638,95.187,WDC
1/26/2015,0.12,0.846,0.05,0.638,90.5936,WDC
1/27/2015,0.136,0.846,0.04,0.648,87.5882,WDC
1/28/2015,0.136,0.846,0.032,0.65,89.5619,WDC
1/29/2015,0.096,0.84,0.044,0.63,90.6654,WDC
1/30/2015,0.094,0.842,0.046,0.63,87.2293,WDC
2/2/2015,0.096,0.84,0.04,0.632,88.2969,WDC
2/3/2015,0.096,0.84,0.04,0.632,90.329,WDC
2/4/2015,0.096,0.84,0.042,0.632,93.3389,WDC
2/5/2015,0.096,0.84,0.046,0.63,93.4017,WDC
2/6/2015,0.098,0.838,0.042,0.632,92.7647,WDC
2/9/2015,0.094,0.84,0.042,0.63,92.047,WDC
2/10/2015,0.094,0.84,0.04,0.63,93.3748,WDC
2/11/2015,0.094,0.84,0.042,0.63,95.178,WDC
2/12/2015,0.092,0.838,0.052,0.626,96.1649,WDC
2/13/2015,0.094,0.84,0.05,0.628,96.5417,WDC
2/16/2015,0.094,0.84,0.046,0.63,96.5417,WDC
2/17/2015,0.094,0.84,0.054,0.628,95.7881,WDC
2/18/2015,0.096,0.84,0.054,0.628,97.7887,WDC
2/19/2015,0.096,0.838,0.054,0.626,98.5423,WDC
2/20/2015,0.098,0.836,0.056,0.626,99.8611,WDC
2/23/2015,0.098,0.836,0.064,0.624,99.6638,WDC
2/24/2015,0.098,0.836,0.064,0.624,97.7618,WDC
2/25/2015,0.1,0.842,0.06,0.628,95.2319,WDC
2/26/2015,0.1,0.842,0.056,0.63,96.2995,WDC
2/27/2015,0.1,0.842,0.056,0.628,95.9765,WDC
3/2/2015,0.1,0.842,0.06,0.628,97.5914,WDC
3/3/2015,0.102,0.842,0.062,0.628,94.7115,WDC
3/4/2015,0.102,0.842,0.058,0.628,94.5231,WDC
3/5/2015,0.1,0.842,0.058,0.628,94.5411,WDC
3/6/2015,0.102,0.844,0.058,0.628,91.9842,WDC
3/9/2015,0.1,0.844,0.052,0.63,92.0291,WDC
3/10/2015,0.1,0.844,0.056,0.63,89.1672,WDC
3/11/2015,0.1,0.844,0.052,0.63,87.8215,WDC
3/12/2015,0.1,0.844,0.052,0.63,88.4225,WDC
3/13/2015,0.098,0.844,0.052,0.63,87.1935,WDC
3/16/2015,0.098,0.842,0.048,0.63,88.0996,WDC
3/17/2015,0.096,0.842,0.05,0.63,86.6821,WDC
3/18/2015,0.096,0.842,0.046,0.63,87.8125,WDC
3/19/2015,0.098,0.84,0.052,0.628,89.0864,WDC
3/20/2015,0.106,0.838,0.056,0.63,90.1092,WDC
3/23/2015,0.106,0.836,0.056,0.628,89.3915,WDC
3/24/2015,0.106,0.836,0.054,0.628,87.8663,WDC
3/25/2015,0.104,0.838,0.052,0.63,84.8878,WDC
3/26/2015,0.104,0.838,0.048,0.632,84.0086,WDC
3/27/2015,0.104,0.838,0.048,0.632,83.1922,WDC
3/30/2015,0.104,0.838,0.046,0.632,83.3716,WDC
3/31/2015,0.104,0.838,0.046,0.632,82.0907,WDC
4/1/2015,0.104,0.84,0.046,0.632,83.2994,WDC
4/2/2015,0.104,0.838,0.046,0.632,83.8857,WDC
4/3/2015,0.104,0.84,0.046,0.632,83.8857,WDC
4/6/2015,0.088,0.826,0.054,0.62,84.0571,WDC
4/7/2015,0.09,0.824,0.064,0.616,84.8869,WDC
4/8/2015,0.088,0.826,0.058,0.618,84.7065,WDC
4/9/2015,0.088,0.828,0.056,0.62,84.8058,WDC
4/10/2015,0.088,0.826,0.056,0.62,86.4925,WDC
4/13/2015,0.09,0.824,0.072,0.614,86.1407,WDC
4/14/2015,0.086,0.824,0.06,0.618,86.736,WDC
4/15/2015,0.086,0.828,0.04,0.624,89.3293,WDC
4/16/2015,0.084,0.828,0.046,0.622,88.2424,WDC
4/17/2015,0.084,0.832,0.04,0.624,89.6946,WDC
4/20/2015,0.084,0.832,0.052,0.622,91.6249,WDC
4/21/2015,0.082,0.832,0.056,0.618,89.9111,WDC
4/22/2015,0.082,0.828,0.048,0.62,90.4793,WDC
4/23/2015,0.082,0.828,0.05,0.62,90.4432,WDC
4/24/2015,0.082,0.828,0.046,0.62,89.9742,WDC
4/27/2015,0.088,0.822,0.044,0.622,89.2075,WDC
4/28/2015,0.084,0.824,0.04,0.622,88.3055,WDC
4/29/2015,0.086,0.822,0.04,0.622,86.4384,WDC
4/30/2015,0.192,0.806,0.044,0.652,88.1612,WDC
5/1/2015,0.186,0.806,0.052,0.648,89.5954,WDC
5/4/2015,0.188,0.806,0.054,0.648,89.7532,WDC
5/5/2015,0.192,0.808,0.056,0.648,87.3043,WDC
5/6/2015,0.19,0.808,0.05,0.65,85.5725,WDC
5/7/2015,0.194,0.808,0.044,0.652,85.5454,WDC
5/8/2015,0.19,0.81,0.046,0.652,87.0698,WDC
5/11/2015,0.194,0.81,0.046,0.652,86.6323,WDC
5/12/2015,0.194,0.808,0.044,0.652,86.5556,WDC
5/13/2015,0.192,0.806,0.05,0.65,86.5556,WDC
5/14/2015,0.192,0.808,0.05,0.65,88.7655,WDC
5/15/2015,0.192,0.808,0.054,0.65,88.098,WDC
5/18/2015,0.194,0.808,0.05,0.652,88.2784,WDC
5/19/2015,0.19,0.81,0.05,0.65,86.2219,WDC
5/20/2015,0.19,0.81,0.044,0.652,85.5364,WDC
5/21/2015,0.188,0.81,0.048,0.65,85.9152,WDC
5/22/2015,0.19,0.81,0.048,0.652,85.8972,WDC
5/25/2015,0.19,0.81,0.048,0.65,85.8972,WDC
5/26/2015,0.19,0.812,0.048,0.65,84.0616,WDC
5/27/2015,0.188,0.812,0.048,0.65,85.1215,WDC
5/28/2015,0.188,0.812,0.05,0.65,89.5052,WDC
5/29/2015,0.192,0.818,0.074,0.646,87.8184,WDC
6/1/2015,0.192,0.818,0.058,0.65,87.611,WDC
6/2/2015,0.19,0.82,0.058,0.65,87.4486,WDC
6/3/2015,0.192,0.82,0.054,0.652,88.522,WDC
6/4/2015,0.19,0.82,0.062,0.65,86.0505,WDC
6/5/2015,0.19,0.824,0.06,0.65,85.5725,WDC
6/8/2015,0.184,0.822,0.046,0.654,83.5249,WDC
6/9/2015,0.186,0.822,0.044,0.654,83.0198,WDC
6/10/2015,0.186,0.822,0.042,0.654,84.4269,WDC
6/11/2015,0.186,0.82,0.042,0.654,85.2026,WDC
6/12/2015,0.186,0.82,0.042,0.654,83.8947,WDC
6/15/2015,0.186,0.82,0.042,0.656,82.7582,WDC
6/16/2015,0.188,0.822,0.04,0.656,82.1268,WDC
6/17/2015,0.188,0.824,0.038,0.658,83.0018,WDC
6/18/2015,0.188,0.826,0.042,0.656,83.3626,WDC
6/19/2015,0.188,0.83,0.044,0.658,82.0998,WDC
6/22/2015,0.186,0.83,0.04,0.66,82.6229,WDC
6/23/2015,0.186,0.83,0.038,0.66,79.935,WDC
6/24/2015,0.186,0.832,0.034,0.662,79.1322,WDC
6/25/2015,0.186,0.834,0.034,0.662,77.5266,WDC
6/26/2015,0.186,0.834,0.03,0.664,76.1736,WDC
6/29/2015,0.184,0.832,0.026,0.664,73.9277,WDC
6/30/2015,0.184,0.832,0.028,0.664,71.1688,WDC
7/1/2015,0.184,0.832,0.024,0.664,72.0945,WDC
7/2/2015,0.184,0.826,0.022,0.662,73.3923,WDC
7/3/2015,0.182,0.826,0.024,0.662,73.3923,WDC
7/6/2015,0.184,0.824,0.026,0.66,72.4348,WDC
7/7/2015,0.186,0.828,0.022,0.664,72.4394,WDC
7/8/2015,0.186,0.828,0.022,0.664,71.069,WDC
7/9/2015,0.184,0.826,0.02,0.664,70.1977,WDC
7/10/2015,0.184,0.826,0.024,0.662,69.9709,WDC
7/13/2015,0.258,0.814,0.024,0.682,70.5245,WDC
7/14/2015,0.258,0.814,0.026,0.682,71.1144,WDC
7/15/2015,0.258,0.814,0.028,0.682,71.4138,WDC
7/16/2015,0.256,0.816,0.03,0.68,71.5953,WDC
7/17/2015,0.256,0.816,0.03,0.68,71.6317,WDC
7/20/2015,0.258,0.816,0.032,0.68,71.1325,WDC
7/21/2015,0.256,0.816,0.032,0.68,71.4138,WDC
7/22/2015,0.258,0.814,0.032,0.68,71.2596,WDC
7/23/2015,0.254,0.816,0.034,0.68,70.6969,WDC
7/24/2015,0.254,0.816,0.034,0.678,70.1161,WDC
7/27/2015,0.252,0.818,0.034,0.678,69.4173,WDC
7/28/2015,0.25,0.816,0.034,0.678,70.5517,WDC
7/29/2015,0.252,0.818,0.034,0.678,71.4683,WDC
7/30/2015,0.25,0.818,0.036,0.678,78.4472,WDC
7/31/2015,0.58,0.756,0.07,0.756,78.1024,WDC
8/3/2015,0.578,0.758,0.066,0.758,77.9118,WDC
8/4/2015,0.582,0.762,0.068,0.758,76.5868,WDC
8/5/2015,0.586,0.762,0.064,0.762,76.859,WDC
8/6/2015,0.586,0.762,0.066,0.76,76.4053,WDC
8/7/2015,0.588,0.76,0.066,0.76,75.7882,WDC
8/10/2015,0.586,0.762,0.066,0.762,77.1041,WDC
8/11/2015,0.586,0.762,0.064,0.762,75.4977,WDC
8/12/2015,0.584,0.758,0.058,0.762,75.4705,WDC
8/13/2015,0.584,0.76,0.058,0.762,74.0275,WDC
8/14/2015,0.584,0.76,0.056,0.762,74.8715,WDC
8/17/2015,0.584,0.762,0.062,0.762,75.8698,WDC
8/18/2015,0.588,0.762,0.064,0.762,75.6066,WDC
8/19/2015,0.588,0.76,0.062,0.762,74.1546,WDC
8/20/2015,0.588,0.762,0.064,0.762,72.4121,WDC
8/21/2015,0.586,0.76,0.062,0.762,72.0945,WDC
8/24/2015,0.586,0.76,0.064,0.76,69.8075,WDC
8/25/2015,0.588,0.76,0.066,0.762,68.2102,WDC
8/26/2015,0.588,0.76,0.062,0.762,71.3594,WDC
8/27/2015,0.59,0.76,0.066,0.76,73.8823,WDC
8/28/2015,0.59,0.76,0.07,0.76,73.7644,WDC
8/31/2015,0.59,0.76,0.066,0.76,74.3815,WDC
9/1/2015,0.592,0.768,0.07,0.762,73.0111,WDC
9/2/2015,0.592,0.768,0.072,0.762,73.6464,WDC
9/3/2015,0.592,0.768,0.074,0.762,74.2363,WDC
9/4/2015,0.59,0.768,0.072,0.762,72.6209,WDC
9/7/2015,0.59,0.768,0.07,0.762,72.6209,WDC
9/8/2015,0.592,0.768,0.07,0.764,76.1421,WDC
9/9/2015,0.592,0.768,0.078,0.76,74.7717,WDC
9/10/2015,0.59,0.77,0.076,0.762,73.7281,WDC
9/11/2015,0.59,0.77,0.066,0.766,73.0837,WDC
9/14/2015,0.578,0.768,0.062,0.762,73.1835,WDC
9/15/2015,0.576,0.768,0.064,0.76,73.2743,WDC
9/16/2015,0.578,0.77,0.062,0.762,73.6555,WDC
9/17/2015,0.182,0.75,0.074,0.62,73.2652,WDC
9/18/2015,0.182,0.748,0.072,0.62,68.8546,WDC
9/21/2015,0.182,0.748,0.062,0.622,69.2085,WDC
9/22/2015,0.18,0.748,0.064,0.622,65.3878,WDC
9/23/2015,0.184,0.746,0.054,0.626,64.8342,WDC
9/24/2015,0.184,0.748,0.054,0.626,64.7979,WDC
9/25/2015,0.182,0.748,0.054,0.626,63.9539,WDC
9/28/2015,0.186,0.746,0.05,0.626,61.9392,WDC
9/29/2015,0.186,0.746,0.05,0.628,62.9556,WDC
9/30/2015,0.186,0.746,0.052,0.626,72.6179,WDC
10/1/2015,0.186,0.746,0.082,0.618,71.201,WDC
10/2/2015,0.186,0.746,0.074,0.62,72.6179,WDC
10/5/2015,0.05,0.756,0.046,0.586,75.0861,WDC
10/6/2015,0.05,0.754,0.052,0.584,75.8905,WDC
10/7/2015,0.05,0.756,0.054,0.584,77.2342,WDC
10/8/2015,0.05,0.754,0.056,0.582,77.9473,WDC
10/9/2015,0.05,0.754,0.056,0.582,78.6146,WDC
10/12/2015,0.05,0.754,0.054,0.584,77.7096,WDC
10/13/2015,0.05,0.752,0.052,0.584,77.1245,WDC
10/14/2015,0.05,0.756,0.056,0.582,76.0459,WDC
10/15/2015,0.05,0.754,0.052,0.584,74.1536,WDC
10/16/2015,0.048,0.756,0.038,0.59,72.6911,WDC
10/19/2015,0.048,0.758,0.034,0.59,73.5686,WDC
10/20/2015,0.048,0.758,0.04,0.59,68.4312,WDC
6/6/2016,0.62,0.406,0.056,0.656,44.726,WDC
6/7/2016,0.62,0.404,0.058,0.654,46.3281,WDC
6/8/2016,0.618,0.406,0.064,0.654,45.881,WDC
6/9/2016,0.616,0.406,0.058,0.654,44.8657,WDC
6/10/2016,0.616,0.408,0.052,0.658,43.6363,WDC
6/13/2016,0.616,0.408,0.05,0.658,43.1054,WDC
6/14/2016,0.616,0.408,0.052,0.658,43.2172,WDC
6/15/2016,0.616,0.41,0.056,0.658,43.0868,WDC
6/16/2016,0.616,0.412,0.054,0.658,43.2358,WDC
6/17/2016,0.616,0.41,0.054,0.658,43.3941,WDC
6/20/2016,0.616,0.41,0.054,0.658,44.3442,WDC
6/21/2016,0.618,0.41,0.058,0.656,45.5177,WDC
6/22/2016,0.616,0.41,0.064,0.654,45.0334,WDC
6/23/2016,0.618,0.41,0.062,0.656,47.3247,WDC
6/24/2016,0.612,0.42,0.088,0.648,44.5584,WDC
6/27/2016,0.612,0.418,0.068,0.654,39.2866,WDC
6/28/2016,0.61,0.42,0.048,0.66,41.0842,WDC
6/29/2016,0.608,0.418,0.052,0.658,42.959,WDC
6/30/2016,0.61,0.424,0.056,0.66,44.5228,WDC
7/1/2016,0.612,0.426,0.06,0.658,43.7786,WDC
7/4/2016,0.612,0.424,0.052,0.662,43.7786,WDC
7/5/2016,0.612,0.424,0.054,0.66,42.1299,WDC
7/6/2016,0.61,0.426,0.05,0.662,42.8271,WDC
7/7/2016,0.61,0.426,0.054,0.662,44.8997,WDC
7/8/2016,0.614,0.388,0.066,0.646,46.4918,WDC
7/11/2016,0.616,0.388,0.07,0.644,46.6143,WDC
7/12/2016,0.616,0.388,0.068,0.646,48.8376,WDC
7/13/2016,0.62,0.39,0.074,0.646,48.9977,WDC
7/14/2016,0.616,0.39,0.088,0.64,48.7528,WDC
7/15/2016,0.614,0.396,0.088,0.64,48.668,WDC
7/18/2016,0.612,0.398,0.09,0.64,49.1014,WDC
7/19/2016,0.612,0.398,0.074,0.646,48.2346,WDC
7/20/2016,0.612,0.398,0.07,0.646,48.8658,WDC
7/21/2016,0.614,0.398,0.07,0.646,48.6586,WDC
7/22/2016,0.612,0.4,0.074,0.646,49.3651,WDC
7/25/2016,0.61,0.402,0.076,0.646,49.0543,WDC
7/26/2016,0.604,0.404,0.072,0.646,50.6275,WDC
7/27/2016,0.608,0.404,0.082,0.644,50.3449,WDC
7/28/2016,0.604,0.406,0.082,0.642,50.5898,WDC
7/29/2016,0.602,0.406,0.08,0.642,44.7584,WDC
8/1/2016,0.686,0.338,0.142,0.628,43.4018,WDC
8/2/2016,0.68,0.34,0.138,0.628,42.4408,WDC
8/3/2016,0.592,0.346,0.138,0.6,42.1865,WDC
8/4/2016,0.59,0.346,0.132,0.602,41.7343,WDC
8/5/2016,0.59,0.346,0.124,0.604,42.7894,WDC
8/8/2016,0.59,0.344,0.13,0.602,42.7235,WDC
8/9/2016,0.59,0.342,0.132,0.6,42.6575,WDC
8/10/2016,0.588,0.342,0.13,0.6,40.6697,WDC
8/11/2016,0.588,0.344,0.11,0.608,41.348,WDC
8/12/2016,0.588,0.344,0.112,0.606,41.7437,WDC
8/15/2016,0.588,0.342,0.116,0.604,43.1851,WDC
8/16/2016,0.588,0.34,0.13,0.598,43.1286,WDC
8/17/2016,0.588,0.34,0.134,0.598,42.1394,WDC
8/18/2016,0.58,0.35,0.122,0.602,43.1568,WDC
8/19/2016,0.582,0.348,0.124,0.602,43.9011,WDC
8/22/2016,0.582,0.35,0.13,0.6,43.4677,WDC
8/23/2016,0.582,0.35,0.132,0.6,43.8069,WDC
8/24/2016,0.582,0.35,0.136,0.6,42.78,WDC
8/25/2016,0.58,0.35,0.132,0.598,43.7503,WDC
8/26/2016,0.582,0.35,0.138,0.598,44.2119,WDC
8/29/2016,0.58,0.35,0.148,0.594,44.3533,WDC
8/30/2016,0.58,0.348,0.146,0.594,44.3721,WDC
8/31/2016,0.58,0.348,0.144,0.596,43.967,WDC
9/1/2016,0.584,0.348,0.14,0.598,43.6373,WDC
9/2/2016,0.586,0.35,0.136,0.6,44.2496,WDC
9/5/2016,0.588,0.348,0.14,0.598,44.2496,WDC
9/6/2016,0.59,0.35,0.136,0.602,44.796,WDC
9/7/2016,0.592,0.35,0.142,0.6,50.213,WDC
9/8/2016,0.594,0.396,0.16,0.61,50.3732,WDC
9/9/2016,0.594,0.396,0.158,0.61,48.6021,WDC
9/12/2016,0.592,0.396,0.156,0.61,49.2804,WDC
9/13/2016,0.592,0.396,0.158,0.61,49.3369,WDC
9/14/2016,0.592,0.396,0.168,0.606,48.9789,WDC
9/15/2016,0.592,0.396,0.166,0.608,50.1942,WDC
9/16/2016,0.592,0.396,0.168,0.606,51.758,WDC
9/19/2016,0.592,0.396,0.188,0.6,51.466,WDC
9/20/2016,0.592,0.396,0.186,0.6,51.2681,WDC
9/21/2016,0.59,0.394,0.186,0.6,52.8791,WDC
9/22/2016,0.59,0.394,0.196,0.596,52.8226,WDC
9/23/2016,0.592,0.392,0.192,0.598,52.6907,WDC
9/26/2016,0.594,0.392,0.184,0.6,53.7081,WDC
9/27/2016,0.594,0.392,0.208,0.594,55.451,WDC
9/28/2016,0.596,0.392,0.224,0.588,55.1185,WDC
9/29/2016,0.594,0.39,0.21,0.592,55.3655,WDC
9/30/2016,0.592,0.39,0.22,0.588,55.5555,WDC
10/3/2016,0.548,0.436,0.17,0.604,55.9261,WDC
10/4/2016,0.286,0.55,0.05,0.596,55.7646,WDC
10/5/2016,0.286,0.552,0.048,0.596,56.2871,WDC
10/6/2016,0.286,0.554,0.052,0.596,55.1565,WDC
10/7/2016,0.278,0.554,0.044,0.596,55.7456,WDC
10/10/2016,0.28,0.554,0.048,0.594,56.3062,WDC
10/11/2016,0.278,0.552,0.048,0.594,53.7977,WDC
10/12/2016,0.276,0.552,0.042,0.596,53.6172,WDC
